service_id,start_distance_m,end_distance_m,terrain_upper_envelope_m
S008,5811.558869535996,5843.166481552672,211.96286010742188
S008,5843.166481552672,5874.774093569348,213.64059448242188
S008,5874.774093569348,5896.200409048485,228.270751953125
S008,5896.200409048485,5906.381705586025,238.0721435546875
S008,5906.381705586025,5937.989317602702,226.5134735107422
S008,5937.989317602702,5969.596929619377,218.881591796875
S008,5969.596929619377,6001.204541636053,224.2071990966797
S008,6001.204541636053,6020.158394460112,226.0297393798828
S008,6020.158394460112,6032.81215365273,240.32928466796875
S008,6032.81215365273,6064.419765669407,245.6693878173828
S008,6064.419765669407,6096.027377686083,248.68333435058594
S008,6096.027377686083,6127.634989702759,241.48922729492188
S008,6127.634989702759,6144.11637987174,219.23544311523438
S008,6144.11637987174,6159.242601719435,216.90191650390625
S008,6159.242601719435,6190.850213736112,196.55072021484375
S008,6190.850213736112,6222.457825752788,192.0325164794922
S008,6222.457825752788,6254.065437769465,192.41534423828125
S008,6254.065437769465,6268.074365283367,190.67898559570312
S008,6268.074365283367,6285.673049786141,189.5645751953125
S008,6285.673049786141,6317.280661802817,199.82032775878906
S008,6317.280661802817,6348.888273819493,218.56076049804688
S008,6348.888273819493,6380.49588583617,212.3238067626953
S008,6380.49588583617,6392.032350694994,195.0727081298828
S008,6392.032350694994,6412.103497852846,200.58766174316406
S008,6412.103497852846,6443.711109869522,203.32150268554688
S008,6443.711109869522,6475.318721886199,221.8558807373047
S008,6475.318721886199,6506.926333902875,229.89999389648438
S008,6506.926333902875,6515.990336106622,231.56979370117188
S008,6515.990336106622,6538.533945919551,241.39601135253906
S008,6538.533945919551,6570.141557936227,245.1039276123047
S008,6570.141557936227,6601.749169952904,247.53948974609375
S008,6601.749169952904,6633.35678196958,247.95494079589844
S008,6633.35678196958,6639.948321518249,235.2439422607422
S008,6639.948321518249,6664.964393986257,236.06332397460938
S008,6664.964393986257,6696.5720060029325,241.52883911132812
S008,6696.5720060029325,6728.179618019609,237.06053161621094
S008,6728.179618019609,6759.787230036285,245.50759887695312
S008,6759.787230036285,6763.906306929876,250.45384216308594
S008,6763.906306929876,6791.394842052962,254.71351623535156
S008,6791.394842052962,6823.002454069639,246.42410278320312
S008,6823.002454069639,6854.610066086315,231.8065643310547
S008,6854.610066086315,6886.21767810299,217.213134765625
S008,6886.21767810299,6887.864292341504,202.55966186523438
S008,6887.864292341504,6917.8252901196665,191.2307586669922
S008,6917.8252901196665,6949.432902136344,202.85975646972656
S008,6949.432902136344,6981.04051415302,202.4349822998047
S008,6981.04051415302,7011.822277753131,191.31826782226562
S008,7011.822277753131,7012.648126169696,190.30491638183594
S008,7012.648126169696,7044.255738186373,199.54124450683594
S008,7044.255738186373,7075.863350203048,206.4857177734375
S008,7075.863350203048,7107.470962219725,198.7283477783203
S008,7107.470962219725,7135.780263164758,204.43264770507812
S008,7135.780263164758,7139.078574236401,208.28152465820312
S008,7139.078574236401,7170.686186253078,221.5296173095703
S008,7170.686186253078,7202.293798269754,213.6440887451172
S008,7202.293798269754,7233.901410286429,207.2244110107422
S008,7233.901410286429,7259.738248576386,218.54214477539062
S008,7259.738248576386,7265.509022303107,210.32510375976562
S008,7265.509022303107,7297.116634319783,223.51820373535156
S008,7297.116634319783,7328.724246336459,225.15780639648438
S008,7328.724246336459,7360.331858353135,230.05514526367188
S008,7360.331858353135,7383.696233988013,230.2826385498047
S008,7383.696233988013,7391.939470369812,219.0626678466797
S008,7391.939470369812,7423.547082386488,219.0988006591797
S008,7423.547082386488,7455.154694403164,226.18600463867188
S008,7455.154694403164,7486.762306419841,237.24539184570312
S008,7486.762306419841,7507.65421939964,252.37945556640625
S008,7507.65421939964,7518.369918436517,239.03366088867188
S008,7518.369918436517,7549.977530453194,234.4785614013672
S008,7549.977530453194,7581.58514246987,236.01766967773438
S008,7581.58514246987,7613.192754486546,240.59654235839844
S008,7613.192754486546,7631.6122048112675,255.05564880371094
S008,7631.6122048112675,7644.800366503222,252.4549102783203
S008,7644.800366503222,7676.407978519898,267.1428527832031
S008,7676.407978519898,7708.0155905365755,285.2511901855469
S008,7708.0155905365755,7739.623202553252,307.96917724609375
S008,7739.623202553252,7755.570190222895,322.9093322753906
S008,7755.570190222895,7771.230814569927,314.31085205078125
S008,7771.230814569927,7802.838426586603,306.58551025390625
S008,7802.838426586603,7834.44603860328,295.6534423828125
S008,7834.44603860328,7866.053650619957,283.3652648925781
S008,7866.053650619957,7879.528175634522,276.72137451171875
S008,7879.528175634522,7897.661262636633,258.8279724121094
S008,7897.661262636633,7929.2688746533095,256.8560485839844
S008,7929.2688746533095,7960.876486669985,260.3319091796875
S008,7960.876486669985,7992.484098686662,261.23358154296875
S008,7992.484098686662,8003.48616104615,260.12530517578125
S008,8003.48616104615,8024.091710703338,253.4600830078125
S008,8024.091710703338,8055.699322720015,252.99481201171875
S008,8055.699322720015,8079.110448788476,248.2891845703125
S012,0.0,17.03765276431622,128.7255401611328
S012,17.03765276431622,38.68106951652988,129.26283264160156
S012,38.68106951652988,56.30577474403411,132.31642150878906
S012,56.30577474403411,83.3577494844891,133.27137756347656
S012,83.3577494844891,95.573896723752,134.4770050048828
S012,95.573896723752,128.03442945244834,141.8726348876953
S012,128.03442945244834,134.84201870346988,144.63507080078125
S012,134.84201870346988,172.71110942040755,146.04852294921875
S012,172.71110942040755,174.11014068318778,141.21533203125
S012,174.11014068318778,213.37826266290568,139.6374053955078
S012,213.37826266290568,217.38778938836677,136.2056884765625
S012,217.38778938836677,252.64638464262356,133.91409301757812
S012,252.64638464262356,262.064469356326,134.9976043701172
S012,262.064469356326,291.91450662234143,133.928955078125
S012,291.91450662234143,306.74114932428523,135.2376251220703
S012,306.74114932428523,331.18262860205937,136.348388671875
S012,331.18262860205937,351.41782929224445,138.6898193359375
S012,351.41782929224445,370.45075058177724,140.08653259277344
S012,370.45075058177724,396.0945092602037,147.76934814453125
S012,396.0945092602037,409.7188725614951,146.78590393066406
S012,409.7188725614951,440.77118922816294,148.8672637939453
S012,440.77118922816294,448.98699454121305,151.2235107421875
S012,448.98699454121305,485.4478691961221,148.06825256347656
S012,485.4478691961221,488.25511652093087,163.7376251220703
S012,488.25511652093087,527.5232385006487,157.69105529785156
S012,527.5232385006487,530.1245491640814,150.1484832763672
S012,530.1245491640814,566.7913604803666,165.53012084960938
S012,566.7913604803666,574.8012291320406,159.62808227539062
S012,574.8012291320406,606.0594824600846,172.2777862548828
S012,606.0594824600846,619.4779090999998,158.1728973388672
S012,619.4779090999998,645.3276044398025,167.01487731933594
S012,645.3276044398025,664.154589067959,154.64892578125
S012,664.154589067959,684.5957264195204,161.2673797607422
S012,684.5957264195204,708.8312690359182,150.3024444580078
S012,708.8312690359182,723.8638483992382,164.5654296875
S012,723.8638483992382,753.5079490038775,169.6546630859375
S012,753.5079490038775,763.1319703789561,180.1864471435547
S012,763.1319703789561,798.1846289718368,179.8877716064453
S012,798.1846289718368,802.4000923586741,173.6026153564453
S012,802.4000923586741,841.668214338392,171.38726806640625
S012,841.668214338392,842.8613089397959,179.79458618164062
S012,842.8613089397959,880.9363363181099,183.01461791992188
S012,880.9363363181099,887.5379889077551,185.03602600097656
S012,887.5379889077551,920.2044582978277,175.17872619628906
S012,920.2044582978277,932.2146688757144,163.51119995117188
S012,932.2146688757144,959.4725802775455,147.08534240722656
S012,959.4725802775455,976.8913488436735,144.33273315429688
S012,976.8913488436735,998.7407022572635,154.93922424316406
S012,998.7407022572635,1021.5680288116329,148.56883239746094
S012,1021.5680288116329,1038.0088242369814,165.18975830078125
S012,1038.0088242369814,1066.244708779592,158.93624877929688
S012,1066.244708779592,1077.2769462166993,177.6822052001953
S012,1077.2769462166993,1110.9213887475512,171.4521026611328
S012,1110.9213887475512,1116.545068196417,182.31149291992188
S012,1116.545068196417,1155.5980687155106,171.3695068359375
S012,1155.5980687155106,1155.813190176135,176.36582946777344
S012,1155.813190176135,1195.0813121558529,174.9212188720703
S012,1195.0813121558529,1200.2747486834699,185.62864685058594
S012,1200.2747486834699,1234.3494341355708,172.51451110839844
S012,1234.3494341355708,1244.9514286514288,187.70187377929688
S012,1244.9514286514288,1273.6175561152886,174.8483428955078
S012,1273.6175561152886,1289.6281086193883,177.8864288330078
S012,1289.6281086193883,1312.8856780950066,159.35780334472656
S012,1312.8856780950066,1334.3047885873475,156.47337341308594
S012,1334.3047885873475,1352.1538000747246,148.2489013671875
S012,1352.1538000747246,1378.9814685553065,145.7408905029297
S012,1378.9814685553065,1391.4219220544423,146.22364807128906
S012,1391.4219220544423,1423.658148523266,145.21188354492188
S012,1423.658148523266,1430.6900440341603,148.5589599609375
S012,1430.6900440341603,1468.3348284912252,148.9412384033203
S012,1468.3348284912252,1469.958166013878,150.80551147460938
S012,1469.958166013878,1509.226287993596,150.99423217773438
S012,1509.226287993596,1513.0115084591844,154.9879150390625
S012,1513.0115084591844,1548.494409973314,148.60353088378906
S012,1548.494409973314,1557.6881884271436,149.67222595214844
S012,1557.6881884271436,1587.7625319530318,150.69508361816406
S012,1587.7625319530318,1602.3648683951028,151.48342895507812
S012,1602.3648683951028,1627.0306539327498,162.1238555908203
S012,1627.0306539327498,1647.041548363062,169.26873779296875
S012,1647.041548363062,1666.2987759124676,176.15769958496094
S012,1666.2987759124676,1691.7182283310212,190.5690155029297
S012,1691.7182283310212,1705.5668978921856,178.90394592285156
S012,1705.5668978921856,1736.3949082989805,194.4901123046875
S012,1736.3949082989805,1744.8350198719036,187.53086853027344
S012,1744.8350198719036,1781.0715882669397,187.8685302734375
S012,1781.0715882669397,1784.1031418516213,172.8196563720703
S012,1784.1031418516213,1823.3712638313393,166.96018981933594
S012,1823.3712638313393,1825.748268234899,165.34585571289062
S012,1825.748268234899,1862.6393858110569,165.30047607421875
S012,1862.6393858110569,1870.4249482028579,164.8079833984375
S012,1870.4249482028579,1901.9075077907748,182.1112823486328
S012,1901.9075077907748,1915.1016281708175,174.16021728515625
S012,1915.1016281708175,1941.1756297704928,190.66192626953125
S012,1941.1756297704928,1959.7783081387765,176.29637145996094
S012,1959.7783081387765,1980.4437517502106,186.18115234375
S012,1980.4437517502106,2004.4549881067358,187.85009765625
S012,2004.4549881067358,2019.7118737299286,196.10739135742188
S012,2019.7118737299286,2049.131668074695,200.5380096435547
S012,2049.131668074695,2058.9799957096466,213.41920471191406
S012,2058.9799957096466,2093.808348042654,207.2450714111328
S012,2093.808348042654,2098.2481176893643,218.2115936279297
S012,2098.2481176893643,2137.516239669082,215.43350219726562
S012,2137.516239669082,2138.4850280106134,219.55093383789062
S012,2138.4850280106134,2176.7843616488003,230.4595184326172
S012,2176.7843616488003,2183.161707978573,233.72103881835938
S012,2183.161707978573,2216.052483628518,247.2608642578125
S012,2216.052483628518,2227.838387946532,253.19757080078125
S012,2227.838387946532,2255.320605608236,267.7915954589844
S012,2255.320605608236,2272.5150679144913,280.0849304199219
S012,2272.5150679144913,2294.588727587954,297.2634582519531
S012,2294.588727587954,2317.1917478824503,309.84619140625
S012,2317.1917478824503,2333.856849567672,329.1663513183594
S012,2333.856849567672,2361.8684278504093,328.4283752441406
S012,2361.8684278504093,2373.1249715473896,344.1709289550781
S012,2373.1249715473896,2406.5451078183687,336.56707763671875
S012,2406.5451078183687,2412.3930935271073,343.6112060546875
S012,2412.3930935271073,2451.221787786328,332.78143310546875
S012,2451.221787786328,2451.6612155068256,327.5497741699219
S012,2451.6612155068256,2490.9293374865433,323.1469421386719
S012,2490.9293374865433,2495.898467754287,319.877197265625
S012,2495.898467754287,2530.197459466261,300.39471435546875
S012,2530.197459466261,2540.5751477222466,299.0216064453125
S012,2540.5751477222466,2569.4655814459793,279.96051025390625
S012,2569.4655814459793,2585.2518276902056,281.7724609375
S012,2585.2518276902056,2608.733703425697,269.8632507324219
S012,2608.733703425697,2629.928507658165,283.6560974121094
S012,2629.928507658165,2648.001825405415,281.8474426269531
S012,2648.001825405415,2674.605187626124,286.2397155761719
S012,2674.605187626124,2687.2699473851326,286.473876953125
S012,2687.2699473851326,2719.2818675940835,284.1027526855469
S012,2719.2818675940835,2726.538069364851,283.6775817871094
S012,2726.538069364851,2763.958547562043,278.663818359375
S012,2763.958547562043,2765.8061913445686,276.722900390625
S012,2765.8061913445686,2805.0743133242863,272.2882995605469
S012,2805.0743133242863,2808.635227530002,256.0080871582031
S012,2808.635227530002,2844.3424353040045,267.9749755859375
S012,2844.3424353040045,2853.311907497961,252.52264404296875
S012,2853.311907497961,2883.6105572837223,258.1115417480469
S012,2883.6105572837223,2897.9885874659203,241.2138671875
S012,2897.9885874659203,2922.87867926344,248.6118927001953
S012,2922.87867926344,2942.6652674338793,244.89854431152344
S012,2942.6652674338793,2962.1468012431583,257.5350036621094
S012,2962.1468012431583,2987.3419474018388,262.66839599609375
S012,2987.3419474018388,3001.414923222876,262.12451171875
S012,3001.414923222876,3032.018627369798,258.9098815917969
S012,3032.018627369798,3040.683045202594,250.18519592285156
S012,3040.683045202594,3076.695307337757,242.3522186279297
S012,3076.695307337757,3079.9511671823116,239.66148376464844
S012,3079.9511671823116,3119.21928916203,228.2467041015625
S012,3119.21928916203,3121.371987305716,209.12603759765625
S012,3121.371987305716,3158.4874111417475,214.2034454345703
S012,3158.4874111417475,3166.0486672736756,202.5923309326172
S012,3166.0486672736756,3197.7555331214653,211.33364868164062
S012,3197.7555331214653,3210.7253472416346,191.89358520507812
S012,3210.7253472416346,3237.0236551011835,199.08653259277344
S012,3237.0236551011835,3255.402027209594,185.29092407226562
S012,3255.402027209594,3276.2917770809013,187.52044677734375
S012,3276.2917770809013,3300.0787071775535,181.11251831054688
S012,3300.0787071775535,3315.559899060619,188.1781005859375
S012,3315.559899060619,3344.7553871455125,179.28863525390625
S012,3344.7553871455125,3354.8280210403373,177.83474731445312
S012,3354.8280210403373,3389.432067113472,185.2198028564453
S012,3389.432067113472,3394.096143020055,181.3470458984375
S012,3394.096143020055,3433.364264999773,187.0796356201172
S012,3433.364264999773,3434.108747081431,187.56631469726562
S012,3434.108747081431,3472.6323869794905,179.6058807373047
S012,3472.6323869794905,3478.78542704939,178.0335693359375
S012,3478.78542704939,3511.9005089592088,184.38978576660156
S012,3511.9005089592088,3523.46210701735,179.48007202148438
S012,3523.46210701735,3551.1686309389265,190.35186767578125
S012,3551.1686309389265,3568.138786985309,179.71885681152344
S012,3568.138786985309,3590.4367529186443,188.18704223632812
S012,3590.4367529186443,3612.815466953268,183.0313720703125
S012,3612.815466953268,3629.7048748983625,182.1917266845703
S012,3629.7048748983625,3657.4921469212272,189.2182159423828
S012,3657.4921469212272,3668.9729968780803,208.013427734375
S012,3668.9729968780803,3702.1688268891867,220.26963806152344
S012,3702.1688268891867,3708.241118857798,220.16465759277344
S012,3708.241118857798,3746.8455068571457,232.0944061279297
S012,3746.8455068571457,3747.509240837516,240.3002471923828
S012,3747.509240837516,3786.777362817234,254.7896728515625
S012,3786.777362817234,3791.522186825105,260.6629943847656
S012,3791.522186825105,3826.0454847969513,255.71017456054688
S012,3826.0454847969513,3836.198866793064,249.17745971679688
S012,3836.198866793064,3865.3136067766695,234.6591033935547
S012,3865.3136067766695,3880.875546761023,228.67079162597656
S012,3880.875546761023,3904.5817287563873,219.15914916992188
S012,3904.5817287563873,3925.5522267289825,219.0493621826172
S012,3925.5522267289825,3943.8498507361055,213.73558044433594
S012,3943.8498507361055,3970.2289066969415,220.53524780273438
S012,3970.2289066969415,3983.117972715823,213.68055725097656
S012,3983.117972715823,4014.9055866649005,226.1333465576172
S012,4014.9055866649005,4022.3860946955415,216.36610412597656
S012,4022.3860946955415,4059.58226663286,219.17276000976562
S012,4059.58226663286,4061.654216675259,203.48899841308594
S012,4061.654216675259,4100.9223386549775,195.11355590820312
S012,4100.9223386549775,4104.258946600819,183.18389892578125
S012,4104.258946600819,4140.190460634694,185.75526428222656
S012,4140.190460634694,4148.935626568778,192.83795166015625
S012,4148.935626568778,4179.458582614413,215.36721801757812
S012,4179.458582614413,4193.612306536738,218.8511199951172
S012,4193.612306536738,4218.726704594131,232.59202575683594
S012,4218.726704594131,4238.288986504697,235.32032775878906
S012,4238.288986504697,4257.9948265738485,252.1072235107422
S012,4257.9948265738485,4282.965666472656,247.20611572265625
S012,4282.965666472656,4297.262948553566,262.13751220703125
S012,4297.262948553566,4327.642346440615,253.77587890625
S012,4327.642346440615,4336.531070533284,263.99591064453125
S012,4336.531070533284,4372.319026408575,254.36497497558594
S012,4372.319026408575,4375.799192513002,241.57235717773438
S012,4375.799192513002,4415.0673144927205,236.6446075439453
S012,4415.0673144927205,4416.995706376534,229.13487243652344
S012,4416.995706376534,4454.335436472437,212.4367218017578
S012,4454.335436472437,4461.672386344493,206.62037658691406
S012,4461.672386344493,4493.603558452156,216.6297149658203
S012,4493.603558452156,4506.349066312452,226.62045288085938
S012,4506.349066312452,4532.871680431874,231.41317749023438
S012,4532.871680431874,4551.025746280411,228.2358856201172
S012,4551.025746280411,4572.1398024115915,225.41612243652344
S012,4572.1398024115915,4595.702426248371,210.97677612304688
S012,4595.702426248371,4611.407924391309,204.23446655273438
S012,4611.407924391309,4640.37910621633,206.0081329345703
S012,4640.37910621633,4650.676046371028,224.64346313476562
S012,4650.676046371028,4685.055786184289,228.706787109375
S012,4685.055786184289,4689.944168350745,246.418212890625
S012,4689.944168350745,4729.2122903304635,244.84390258789062
S012,4729.2122903304635,4729.732466152249,238.6752166748047
S012,4729.732466152249,4768.480412310181,255.0806427001953
S012,4768.480412310181,4774.409146120208,243.7289276123047
S012,4774.409146120208,4807.748534289899,241.19281005859375
S012,4807.748534289899,4819.085826088167,223.35711669921875
S012,4819.085826088167,4847.016656269617,228.30845642089844
S012,4847.016656269617,4863.762506056127,230.2189483642578
S012,4863.762506056127,4886.284778249335,247.36428833007812
S012,4886.284778249335,4908.439186024086,242.45355224609375
S012,4908.439186024086,4925.552900229052,255.48077392578125
S012,4925.552900229052,4953.115865992045,248.419921875
S012,4953.115865992045,4964.821022208771,256.5867614746094
S012,4964.821022208771,4997.792545960004,262.1891174316406
S012,4997.792545960004,5004.089144188489,264.0461120605469
S012,5004.089144188489,5042.469225927963,275.71160888671875
S012,5042.469225927963,5043.3572661682065,270.8012390136719
S012,5043.3572661682065,5082.625388147924,280.558837890625
S012,5082.625388147924,5087.145905895922,295.4401550292969
S012,5087.145905895922,5121.893510127642,299.3490295410156
S012,5121.893510127642,5131.822585863882,314.0968017578125
S012,5131.822585863882,5161.16163210736,321.0915222167969
S012,5161.16163210736,5176.499265831841,329.6744384765625
S012,5176.499265831841,5200.429754087078,317.6057434082031
S012,5200.429754087078,5221.1759457998,316.6915283203125
S012,5221.1759457998,5239.697876066795,299.923095703125
S012,5239.697876066795,5265.8526257677595,294.6917724609375
S012,5265.8526257677595,5278.965998046514,281.5832214355469
S012,5278.965998046514,5310.5293057357185,275.79345703125
S012,5310.5293057357185,5318.234120026232,260.22271728515625
S012,5318.234120026232,5355.2059857036775,265.49224853515625
S012,5355.2059857036775,5357.5022420059495,262.8504943847656
S012,5357.5022420059495,5396.770363985667,271.04290771484375
S012,5396.770363985667,5399.882665671637,279.20428466796875
S012,5399.882665671637,5436.038485965386,288.9143371582031
S012,5436.038485965386,5444.559345639596,296.90557861328125
S012,5444.559345639596,5475.306607945103,307.7552185058594
S012,5475.306607945103,5489.236025607555,314.0830993652344
S012,5489.236025607555,5514.574729924821,328.58184814453125
S012,5514.574729924821,5533.912705575514,338.02978515625
S012,5533.912705575514,5553.842851904539,351.6332092285156
S012,5553.842851904539,5578.589385543473,356.6015625
S012,5578.589385543473,5593.110973884257,353.0249938964844
S012,5593.110973884257,5623.266065511433,354.9936828613281
S012,5623.266065511433,5632.379095863975,337.1551818847656
S012,5632.379095863975,5667.942745479392,334.2931823730469
S012,5667.942745479392,5671.647217843693,320.04034423828125
S012,5671.647217843693,5710.91533982341,329.0572204589844
S012,5710.91533982341,5712.619425447351,349.8086242675781
S012,5712.619425447351,5750.183461803129,339.4374694824219
S012,5750.183461803129,5757.29610541531,336.2382507324219
S012,5757.29610541531,5789.451583782847,320.12579345703125
S012,5789.451583782847,5801.97278538327,318.6631774902344
S012,5801.97278538327,5828.719705762564,309.35980224609375
S012,5828.719705762564,5846.649465351229,301.1184387207031
S012,5846.649465351229,5867.987827742282,291.7424621582031
S012,5867.987827742282,5891.326145319189,281.24822998046875
S012,5891.326145319189,5907.255949722,278.4911804199219
S012,5907.255949722,5936.002825287148,301.2737731933594
S012,5936.002825287148,5946.524071701718,309.4036560058594
S012,5946.524071701718,5980.679505255107,329.9598083496094
S012,5980.679505255107,5985.792193681436,329.7265319824219
S012,5985.792193681436,6025.060315661153,346.58526611328125
S012,6025.060315661153,6025.356185223066,359.2452392578125
S012,6025.356185223066,6064.328437640872,344.6420593261719
S012,6064.328437640872,6070.032865191025,356.3914794921875
S012,6070.032865191025,6103.59655962059,362.35931396484375
S012,6103.59655962059,6114.709545158984,363.3009948730469
S012,6114.709545158984,6142.864681600307,360.38336181640625
S012,6142.864681600307,6159.386225126944,351.0553283691406
S012,6159.386225126944,6182.132803580025,335.9823913574219
S012,6182.132803580025,6204.062905094903,327.4634094238281
S012,6204.062905094903,6221.400925559744,340.9901123046875
S012,6221.400925559744,6248.739585062862,342.3763122558594
S012,6248.739585062862,6260.669047539461,363.2245788574219
S012,6260.669047539461,6293.416265030821,355.53253173828125
S012,6293.416265030821,6299.937169519179,362.01812744140625
S012,6299.937169519179,6338.092944998781,345.324462890625
S012,6338.092944998781,6339.205291498897,351.372314453125
S012,6339.205291498897,6378.473413478615,344.4468994140625
S012,6378.473413478615,6382.76962496674,346.3538818359375
S012,6382.76962496674,6417.741535458333,350.5852355957031
S012,6417.741535458333,6427.4463049347,351.7663269042969
S012,6427.4463049347,6457.00965743805,337.2025146484375
S012,6457.00965743805,6472.122984902659,337.4251708984375
S012,6472.122984902659,6496.277779417768,319.876708984375
S012,6496.277779417768,6516.799664870618,325.779541015625
S012,6516.799664870618,6535.545901397487,310.4362487792969
S012,6535.545901397487,6561.476344838577,314.5032043457031
S012,6561.476344838577,6574.814023377204,302.4338684082031
S012,6574.814023377204,6606.1530248065355,312.8169250488281
S012,6606.1530248065355,6614.082145356922,299.2202453613281
S012,6614.082145356922,6650.829704774495,297.69842529296875
S012,6650.829704774495,6653.35026733664,278.45440673828125
S012,6653.35026733664,6692.618389316358,276.2496643066406
S012,6692.618389316358,6695.506384742454,273.78857421875
S012,6695.506384742454,6731.886511296076,260.3423156738281
S012,6731.886511296076,6740.183064710413,260.27557373046875
S012,6740.183064710413,6771.154633275794,272.11041259765625
S012,6771.154633275794,6784.859744678372,268.8701477050781
S012,6784.859744678372,6810.422755255511,280.1001892089844
S012,6810.422755255511,6829.536424646331,270.0331726074219
S012,6829.536424646331,6849.69087723523,278.0749206542969
S012,6849.69087723523,6874.213104614291,273.09320068359375
S012,6874.213104614291,6888.958999214948,288.4149169921875
S012,6888.958999214948,6918.889784582251,281.7498474121094
S012,6918.889784582251,6928.227121194665,280.8437805175781
S012,6928.227121194665,6963.56646455021,267.47607421875
S012,6963.56646455021,6967.495243174383,266.3133544921875
S012,6967.495243174383,7006.763365154102,254.21527099609375
S012,7006.763365154102,7008.243144518169,248.27896118164062
S012,7008.243144518169,7046.031487133819,258.73406982421875
S012,7046.031487133819,7052.919824486128,257.47998046875
S012,7052.919824486128,7085.299609113537,266.70562744140625
S012,7085.299609113537,7097.596504454087,254.58023071289062
S012,7097.596504454087,7124.567731093255,266.9141540527344
S012,7124.567731093255,7142.273184422047,260.5035705566406
S012,7142.273184422047,7163.835853072972,284.1225891113281
S012,7163.835853072972,7186.949864390006,288.2176818847656
S012,7186.949864390006,7203.103975052691,301.59783935546875
S012,7203.103975052691,7231.626544357965,299.7571105957031
S012,7231.626544357965,7242.372097032408,293.83465576171875
S012,7242.372097032408,7276.303224325924,281.0279541015625
S012,7276.303224325924,7281.640219012126,280.5797119140625
S012,7281.640219012126,7320.908340991844,271.685546875
S012,7320.908340991844,7320.979904293883,260.31024169921875
S012,7320.979904293883,7360.176462971562,256.27459716796875
S012,7360.176462971562,7365.656584261842,250.5758514404297
S012,7365.656584261842,7391.140162515387,253.31507873535156
