service_id,distance_m,terrain_upper_envelope_m
S012,2674.605187626124,286.473876953125
S012,2687.2699473851326,286.473876953125
S012,2719.2818675940835,284.1027526855469
S012,2726.538069364851,283.6775817871094
S012,2763.958547562043,278.663818359375
S012,2765.8061913445686,276.722900390625
S012,2805.0743133242863,272.2882995605469
S012,2808.635227530002,267.9749755859375
S012,2844.3424353040045,267.9749755859375
S012,2853.311907497961,258.1115417480469
S012,2883.6105572837223,258.1115417480469
S012,2897.9885874659203,248.6118927001953
S012,2922.87867926344,248.6118927001953
S012,2942.6652674338793,257.5350036621094
S012,2962.1468012431583,262.66839599609375
S012,2987.3419474018388,262.66839599609375
S012,3001.414923222876,262.12451171875
S012,3032.018627369798,258.9098815917969
S012,3040.683045202594,250.18519592285156
S012,3076.695307337757,242.3522186279297
S012,3079.9511671823116,239.66148376464844
S012,3119.21928916203,228.2467041015625
S012,3121.371987305716,214.2034454345703
S012,3158.4874111417475,214.2034454345703
S012,3166.0486672736756,211.33364868164062
S012,3197.7555331214653,211.33364868164062
S012,3210.7253472416346,199.08653259277344
S012,3237.0236551011835,199.08653259277344
S012,3255.402027209594,187.52044677734375
S012,3276.2917770809013,187.52044677734375
S012,3300.0787071775535,188.1781005859375
S012,3315.559899060619,188.1781005859375
S012,3344.7553871455125,179.28863525390625
S012,3354.8280210403373,185.2198028564453
S012,3389.432067113472,185.2198028564453
S012,3394.096143020055,187.0796356201172
S012,3433.364264999773,187.56631469726562
S012,3434.108747081431,187.56631469726562
S012,3472.6323869794905,179.6058807373047
S012,3478.78542704939,184.38978576660156
S012,3511.9005089592088,184.38978576660156
S012,3523.46210701735,190.35186767578125
S012,3551.1686309389265,190.35186767578125
S012,3568.138786985309,188.18704223632812
S012,3590.4367529186443,188.18704223632812
S012,3612.815466953268,183.0313720703125
S012,3629.7048748983625,189.2182159423828
S012,3657.4921469212272,208.013427734375
S012,3668.9729968780803,220.26963806152344
S012,3702.1688268891867,220.26963806152344
S012,3708.241118857798,232.0944061279297
S012,3746.8455068571457,240.3002471923828
S012,3747.509240837516,254.7896728515625
S012,3786.777362817234,260.6629943847656
S012,3791.522186825105,260.6629943847656
S012,3826.0454847969513,255.71017456054688
S012,3836.198866793064,249.17745971679688
S012,3865.3136067766695,234.6591033935547
S012,3880.875546761023,228.67079162597656
S012,3904.5817287563873,219.15914916992188
S012,3925.5522267289825,219.0493621826172
S012,3943.8498507361055,220.53524780273438
S012,3970.2289066969415,220.53524780273438
S012,3983.117972715823,226.1333465576172
S012,4014.9055866649005,226.1333465576172
S012,4022.3860946955415,219.17276000976562
S012,4059.58226663286,219.17276000976562
S012,4061.654216675259,203.48899841308594
S012,4100.9223386549775,195.11355590820312
S012,4104.258946600819,185.75526428222656
S012,4140.190460634694,192.83795166015625
S012,4148.935626568778,215.36721801757812
S012,4179.458582614413,218.8511199951172
S012,4193.612306536738,232.59202575683594
S012,4218.726704594131,235.32032775878906
S012,4238.288986504697,252.1072235107422
S012,4257.9948265738485,252.1072235107422
S012,4282.965666472656,262.13751220703125
S012,4297.262948553566,262.13751220703125
S012,4327.642346440615,263.99591064453125
S012,4336.531070533284,263.99591064453125
S012,4372.319026408575,254.36497497558594
S012,4375.799192513002,241.57235717773438
S012,4415.0673144927205,236.6446075439453
S012,4416.995706376534,229.13487243652344
S012,4454.335436472437,212.4367218017578
S012,4461.672386344493,216.6297149658203
S012,4493.603558452156,226.62045288085938
S012,4506.349066312452,231.41317749023438
S012,4532.871680431874,231.41317749023438
S012,4551.025746280411,228.2358856201172
S012,4572.1398024115915,225.41612243652344
S012,4595.702426248371,210.97677612304688
S012,4611.407924391309,206.0081329345703
S012,4640.37910621633,224.64346313476562
S012,4650.676046371028,228.706787109375
S012,4685.055786184289,246.418212890625
S012,4689.944168350745,246.418212890625
S012,4729.2122903304635,244.84390258789062
S012,4729.732466152249,255.0806427001953
S012,4768.480412310181,255.0806427001953
S012,4774.409146120208,243.7289276123047
S012,4807.748534289899,241.19281005859375
S012,4819.085826088167,228.30845642089844
S012,4847.016656269617,230.2189483642578
S012,4863.762506056127,247.36428833007812
S012,4886.284778249335,247.36428833007812
S012,4908.439186024086,255.48077392578125
S012,4925.552900229052,255.48077392578125
S012,4953.115865992045,256.5867614746094
S012,4964.821022208771,262.1891174316406
S012,4997.792545960004,264.0461120605469
S012,5004.089144188489,275.71160888671875
S012,5042.469225927963,275.71160888671875
S012,5043.3572661682065,280.558837890625
S012,5082.625388147924,295.4401550292969
S012,5087.145905895922,299.3490295410156
S012,5121.893510127642,314.0968017578125
S012,5131.822585863882,321.0915222167969
S012,5161.16163210736,329.6744384765625
S012,5176.499265831841,329.6744384765625
S012,5200.429754087078,317.6057434082031
S012,5221.1759457998,316.6915283203125
S012,5239.697876066795,299.923095703125
S012,5265.8526257677595,294.6917724609375
S012,5278.965998046514,281.5832214355469
S012,5310.5293057357185,275.79345703125
S012,5318.234120026232,265.49224853515625
S012,5355.2059857036775,265.49224853515625
S012,5357.5022420059495,271.04290771484375
S012,5396.770363985667,279.20428466796875
S012,5399.882665671637,288.9143371582031
S012,5436.038485965386,296.90557861328125
S012,5444.559345639596,307.7552185058594
S012,5475.306607945103,314.0830993652344
S012,5489.236025607555,328.58184814453125
S012,5514.574729924821,338.02978515625
S012,5533.912705575514,351.6332092285156
S012,5553.842851904539,356.6015625
S012,5578.589385543473,356.6015625
S012,5593.110973884257,354.9936828613281
S012,5623.266065511433,354.9936828613281
S012,5632.379095863975,337.1551818847656
S012,5667.942745479392,334.2931823730469
S012,5671.647217843693,329.0572204589844
S012,5710.91533982341,349.8086242675781
S012,5712.619425447351,349.8086242675781
S012,5750.183461803129,339.4374694824219
S012,5757.29610541531,336.2382507324219
S012,5789.451583782847,320.12579345703125
S012,5801.97278538327,318.6631774902344
S012,5828.719705762564,309.35980224609375
S012,5846.649465351229,301.1184387207031
S012,5867.987827742282,291.7424621582031
S012,5891.326145319189,281.24822998046875
S012,5907.255949722,301.2737731933594
S012,5936.002825287148,309.4036560058594
S012,5946.524071701718,329.9598083496094
S012,5980.679505255107,329.9598083496094
S012,5985.792193681436,346.58526611328125
S012,6025.060315661153,359.2452392578125
S012,6025.356185223066,359.2452392578125
S012,6064.328437640872,356.3914794921875
S012,6070.032865191025,362.35931396484375
S012,6103.59655962059,363.3009948730469
S012,6114.709545158984,363.3009948730469
S012,6142.864681600307,360.38336181640625
S012,6159.386225126944,351.0553283691406
S012,6182.132803580025,335.9823913574219
S012,6204.062905094903,340.9901123046875
S012,6221.400925559744,342.3763122558594
S012,6248.739585062862,363.2245788574219
S012,6260.669047539461,363.2245788574219
S012,6293.416265030821,362.01812744140625
S012,6299.937169519179,362.01812744140625
S012,6338.092944998781,351.372314453125
S012,6339.205291498897,351.372314453125
S012,6378.473413478615,346.3538818359375
S012,6382.76962496674,350.5852355957031
S012,6417.741535458333,351.7663269042969
S012,6427.4463049347,351.7663269042969
S012,6457.00965743805,337.4251708984375
S012,6472.122984902659,337.4251708984375
S012,6496.277779417768,325.779541015625
S012,6516.799664870618,325.779541015625
S012,6535.545901397487,314.5032043457031
S012,6561.476344838577,314.5032043457031
S012,6574.814023377204,312.8169250488281
S012,6606.1530248065355,312.8169250488281
S012,6614.082145356922,299.2202453613281
S012,6650.829704774495,297.69842529296875
S012,6653.35026733664,278.45440673828125
S012,6692.618389316358,276.2496643066406
S012,6695.506384742454,273.78857421875
S012,6731.886511296076,260.3423156738281
S012,6740.183064710413,272.11041259765625
S012,6771.154633275794,272.11041259765625
S012,6784.859744678372,280.1001892089844
S012,6810.422755255511,280.1001892089844
S012,6829.536424646331,278.0749206542969
S012,6849.69087723523,278.0749206542969
S012,6874.213104614291,288.4149169921875
S012,6888.958999214948,288.4149169921875
S012,6918.889784582251,281.7498474121094
S012,6928.227121194665,280.8437805175781
S012,6963.56646455021,267.47607421875
S012,6967.495243174383,266.3133544921875
S012,7006.763365154102,254.21527099609375
S012,7008.243144518169,258.73406982421875
S012,7046.031487133819,258.73406982421875
S012,7052.919824486128,266.70562744140625
S012,7085.299609113537,266.70562744140625
S012,7097.596504454087,266.9141540527344
S012,7124.567731093255,266.9141540527344
S012,7142.273184422047,284.1225891113281
S012,7163.835853072972,288.2176818847656
S012,7186.949864390006,301.59783935546875
S012,7203.103975052691,301.59783935546875
S012,7231.626544357965,299.7571105957031
S012,7242.372097032408,293.83465576171875
S012,7276.303224325924,281.0279541015625
S012,7281.640219012126,280.5797119140625
S012,7320.908340991844,271.685546875
S012,7320.979904293883,260.31024169921875
S012,7360.176462971562,256.27459716796875
S012,7365.656584261842,253.31507873535156
S012,7391.140162515387,253.31507873535156
