service_id,model,counts,box_count,mass_kg,volume_m3,horizontal_out_kwh,horizontal_return_kwh,climb_out_kwh,climb_return_kwh,energy_kwh,flight_time_s,work_time_s,critical_reserve_percent,return_soc_percent,payload_limit_kg,volume_limit_m3
S001,C,"[1,3,2,1]",7,67.0,0.184,1.6000267032087323,0.9396995715430697,0.07528767967971142,0.023552066236553017,2.638566020668067,618.1750458620229,1560.175045862023,67.01792474164915,67.01792474164915,80,0.25
S001,C,"[1,3,2,2]",8,73.0,0.219,1.7708721448246276,0.9396995715430697,0.07858735884755852,0.023552066236553017,2.812711141451809,618.1750458620229,1626.175045862023,64.8411107318524,64.8411107318524,80,0.25
S001,C,"[1,3,3,0]",7,69.0,0.177,1.6524043566709685,0.9396995715430697,0.07638757273566045,0.023552066236553017,2.692043567186252,618.1750458620229,1560.175045862023,66.34945541017186,66.34945541017186,80,0.25
S001,C,"[1,3,3,1]",8,75.0,0.212,1.8381436497283563,0.9396995715430697,0.07968725190350755,0.023552066236553017,2.8810825394114867,618.1750458620229,1626.175045862023,63.98646825735641,63.98646825735641,80,0.25
S001,C,"[1,4,0,0]",5,59.0,0.12,1.426021407454549,0.9396995715430697,0.07088810745591528,0.023552066236553017,2.460161152690087,618.1750458620229,1428.175045862023,69.2479855913739,69.2479855913739,80,0.25
S001,C,"[1,4,0,1]",6,65.0,0.155,1.5515738421484502,0.9396995715430697,0.07418778662376238,0.023552066236553017,2.5890132665518353,618.1750458620229,1494.175045862023,67.63733416810206,67.63733416810206,80,0.25
S001,C,"[1,4,0,2]",7,71.0,0.19,1.7091717966109956,0.9396995715430697,0.07748746579160949,0.023552066236553017,2.7499109001822277,618.1750458620229,1560.175045862023,65.62611374772216,65.62611374772216,80,0.25
S001,C,"[1,4,1,0]",6,67.0,0.148,1.6000267032087323,0.9396995715430697,0.07528767967971142,0.023552066236553017,2.638566020668067,618.1750458620229,1494.175045862023,67.01792474164915,67.01792474164915,80,0.25
S001,C,"[1,4,1,1]",7,73.0,0.183,1.7708721448246276,0.9396995715430697,0.07858735884755852,0.023552066236553017,2.812711141451809,618.1750458620229,1560.175045862023,64.8411107318524,64.8411107318524,80,0.25
S001,C,"[1,4,1,2]",8,79.0,0.218,1.992564877253463,0.9396995715430697,0.08188703801540563,0.023552066236553017,3.0377035530484915,618.1750458620229,1626.175045862023,62.028705586893864,62.028705586893864,80,0.25
S001,C,"[1,4,2,0]",7,75.0,0.176,1.8381436497283563,0.9396995715430697,0.07968725190350755,0.023552066236553017,2.8810825394114867,618.1750458620229,1560.175045862023,63.98646825735641,63.98646825735641,80,0.25
S001,C,"[1,5,0,0]",6,73.0,0.147,1.7708721448246276,0.9396995715430697,0.07858735884755852,0.023552066236553017,2.812711141451809,618.1750458620229,1494.175045862023,64.8411107318524,64.8411107318524,80,0.25
S001,C,"[1,5,0,1]",7,79.0,0.182,1.992564877253463,0.9396995715430697,0.08188703801540563,0.023552066236553017,3.0377035530484915,618.1750458620229,1560.175045862023,62.028705586893864,62.028705586893864,80,0.25
S001,A,"[2,0,0,0]",2,6.0,0.024,0.5629623665603356,0.5497242493526958,0.04179593612606332,0.023585760179666824,1.1780683122187614,680.9069627433815,1250.9069627433814,73.82070417291642,73.82070417291642,25,0.06
S001,B,"[2,0,0,0]",2,6.0,0.024,0.4536798107333214,0.4362890867878538,0.03904620348619073,0.021901063023976337,0.9509161640313423,579.1061758262156,1149.1061758262156,76.22709589921645,76.22709589921645,30,0.073
S001,C,"[2,0,0,0]",2,6.0,0.024,0.9502086727084239,0.9396995715430697,0.04174094147326587,0.023552066236553017,1.9552012519613124,618.1750458620229,1230.175045862023,75.55998435048359,75.55998435048359,80,0.25
S001,A,"[2,0,0,1]",3,12.0,0.059,0.5888918913076464,0.5497242493526958,0.045095615293910415,0.023585760179666824,1.2072975161339194,680.9069627433815,1310.9069627433814,73.17116630813511,73.17116630813511,25,0.06
S001,B,"[2,0,0,1]",3,12.0,0.059,0.4893442549819508,0.4362890867878538,0.04234588265403783,0.021901063023976337,0.9898802874478188,579.1061758262156,1209.1061758262156,75.25299281380452,75.25299281380452,30,0.073
S001,C,"[2,0,0,1]",3,12.0,0.059,0.9700442919841075,0.9396995715430697,0.04504062064111297,0.023552066236553017,1.978336550404843,618.1750458620229,1296.175045862023,75.27079311993946,75.27079311993946,80,0.25
S001,C,"[2,0,0,2]",4,18.0,0.094,0.9969952062809702,0.9396995715430697,0.048340299808960076,0.023552066236553017,2.008587143869553,618.1750458620229,1362.175045862023,74.89266070163059,74.89266070163059,80,0.25
S001,A,"[2,0,1,0]",3,14.0,0.052,0.6000132337968099,0.5497242493526958,0.04619550834985945,0.023585760179666824,1.219518751679032,680.9069627433815,1310.9069627433814,72.8995832960215,72.8995832960215,25,0.06
S001,B,"[2,0,1,0]",3,14.0,0.052,0.505330357352305,0.4362890867878538,0.04344577570998687,0.021901063023976337,1.0069662828741222,579.1061758262156,1209.1061758262156,74.82584292814694,74.82584292814694,30,0.073
S001,C,"[2,0,1,0]",3,14.0,0.052,0.9782622374743847,0.9396995715430697,0.046140513697062006,0.023552066236553017,1.9876543889510694,618.1750458620229,1296.175045862023,75.15432013811163,75.15432013811163,80,0.25
S001,C,"[2,0,1,1]",4,20.0,0.087,1.007512942685353,0.9396995715430697,0.049440192864909104,0.023552066236553017,2.020204773329885,618.1750458620229,1362.175045862023,74.74744033337643,74.74744033337643,80,0.25
S001,C,"[2,0,1,2]",5,26.0,0.122,1.0438384828065939,0.9396995715430697,0.052739872032756215,0.023552066236553017,2.059829992618973,618.1750458620229,1428.175045862023,74.25212509226284,74.25212509226284,80,0.25
S001,C,"[2,0,2,0]",4,22.0,0.08,1.0188126051674669,0.9396995715430697,0.05054008592085814,0.023552066236553017,2.032604328867948,618.1750458620229,1362.175045862023,74.59244588915065,74.59244588915065,80,0.25
S001,C,"[2,0,2,1]",5,28.0,0.115,1.0576191934252293,0.9396995715430697,0.05383976508870525,0.023552066236553017,2.0747105962935573,618.1750458620229,1428.175045862023,74.06611754633053,74.06611754633053,80,0.25
S001,C,"[2,0,2,2]",6,34.0,0.15,1.104475679244991,0.9396995715430697,0.057139444256552346,0.023552066236553017,2.124866761281166,618.1750458620229,1494.175045862023,73.43916548398542,73.43916548398542,80,0.25
S001,C,"[2,0,3,0]",5,30.0,0.108,1.0722905821910493,0.9396995715430697,0.05493965814465428,0.023552066236553017,2.0904818781153267,618.1750458620229,1428.175045862023,73.86897652355842,73.86897652355842,80,0.25
S001,C,"[2,0,3,1]",6,36.0,0.143,1.1220895520774237,0.9396995715430697,0.05823933731250139,0.023552066236553017,2.143580527169548,618.1750458620229,1494.175045862023,73.20524341038065,73.20524341038065,80,0.25
S001,C,"[2,0,3,2]",7,42.0,0.178,1.1817593909664077,0.9396995715430697,0.061539016480348485,0.023552066236553017,2.206550045226379,618.1750458620229,1560.175045862023,72.41812443467026,72.41812443467026,80,0.25
S001,A,"[2,1,0,0]",3,20.0,0.051,0.6415329752739983,0.5497242493526958,0.04949518751770656,0.023585760179666824,1.2643381723240674,680.9069627433815,1310.9069627433814,71.90359617057628,71.90359617057628,25,0.06
S001,B,"[2,1,0,0]",3,20.0,0.051,0.5690366529457966,0.4362890867878538,0.04674545487783397,0.021901063023976337,1.0739722576354607,579.1061758262156,1209.1061758262156,73.15069355911348,73.15069355911348,30,0.073
S001,C,"[2,1,0,0]",3,20.0,0.051,1.007512942685353,0.9396995715430697,0.049440192864909104,0.023552066236553017,2.020204773329885,618.1750458620229,1296.175045862023,74.74744033337643,74.74744033337643,80,0.25
S001,C,"[2,1,0,1]",4,26.0,0.086,1.0438384828065939,0.9396995715430697,0.052739872032756215,0.023552066236553017,2.059829992618973,618.1750458620229,1362.175045862023,74.25212509226284,74.25212509226284,80,0.25
S001,C,"[2,1,0,2]",5,32.0,0.121,1.0878937551051633,0.9396995715430697,0.05603955120060331,0.023552066236553017,2.107184944085389,618.1750458620229,1428.175045862023,73.66018819893263,73.66018819893263,80,0.25
S001,C,"[2,1,1,0]",4,28.0,0.079,1.0576191934252293,0.9396995715430697,0.05383976508870525,0.023552066236553017,2.0747105962935573,618.1750458620229,1362.175045862023,74.06611754633053,74.06611754633053,80,0.25
S001,C,"[2,1,1,1]",5,34.0,0.114,1.104475679244991,0.9396995715430697,0.057139444256552346,0.023552066236553017,2.124866761281166,618.1750458620229,1428.175045862023,73.43916548398542,73.43916548398542,80,0.25
S001,C,"[2,1,1,2]",6,40.0,0.149,1.1606601309572726,0.9396995715430697,0.06043912342439946,0.023552066236553017,2.184350892161295,618.1750458620229,1494.175045862023,72.69561384798382,72.69561384798382,80,0.25
S001,C,"[2,1,2,0]",5,36.0,0.107,1.1220895520774237,0.9396995715430697,0.05823933731250139,0.023552066236553017,2.143580527169548,618.1750458620229,1428.175045862023,73.20524341038065,73.20524341038065,80,0.25
S001,C,"[2,1,2,1]",6,42.0,0.142,1.1817593909664077,0.9396995715430697,0.061539016480348485,0.023552066236553017,2.206550045226379,618.1750458620229,1494.175045862023,72.41812443467026,72.41812443467026,80,0.25
S001,C,"[2,1,2,2]",7,48.0,0.177,1.253357748136343,0.9396995715430697,0.0648386956481956,0.023552066236553017,2.2814480815641613,618.1750458620229,1560.175045862023,71.481898980448,71.481898980448,80,0.25
S001,C,"[2,1,3,0]",6,44.0,0.135,1.2041773404331806,0.9396995715430697,0.06263890953629753,0.023552066236553017,2.230067887749101,618.1750458620229,1494.175045862023,72.12415140313624,72.12415140313624,80,0.25
S001,C,"[2,1,3,1]",7,50.0,0.17,1.2803441007482654,0.9396995715430697,0.06593858870414462,0.023552066236553017,2.309534327232033,618.1750458620229,1560.175045862023,71.13082090959959,71.13082090959959,80,0.25
S001,C,"[2,1,3,2]",8,56.0,0.205,1.3725384561166583,0.9396995715430697,0.06923826787199173,0.023552066236553017,2.405028361768273,618.1750458620229,1626.175045862023,69.93714547789659,69.93714547789659,80,0.25
S001,C,"[2,2,0,0]",4,34.0,0.078,1.104475679244991,0.9396995715430697,0.057139444256552346,0.023552066236553017,2.124866761281166,618.1750458620229,1362.175045862023,73.43916548398542,73.43916548398542,80,0.25
S001,C,"[2,2,0,1]",5,40.0,0.113,1.1606601309572726,0.9396995715430697,0.06043912342439946,0.023552066236553017,2.184350892161295,618.1750458620229,1428.175045862023,72.69561384798382,72.69561384798382,80,0.25
S001,C,"[2,2,0,2]",6,46.0,0.148,1.2280082706754378,0.9396995715430697,0.06373880259224655,0.023552066236553017,2.2549987110473073,618.1750458620229,1494.175045862023,71.81251611190866,71.81251611190866,80,0.25
S001,C,"[2,2,1,0]",5,42.0,0.106,1.1817593909664077,0.9396995715430697,0.061539016480348485,0.023552066236553017,2.206550045226379,618.1750458620229,1428.175045862023,72.41812443467026,72.41812443467026,80,0.25
S001,C,"[2,2,1,1]",6,48.0,0.141,1.253357748136343,0.9396995715430697,0.0648386956481956,0.023552066236553017,2.2814480815641613,618.1750458620229,1494.175045862023,71.481898980448,71.481898980448,80,0.25
S001,C,"[2,2,1,2]",7,54.0,0.176,1.3397754434089344,0.9396995715430697,0.0681383748160427,0.023552066236553017,2.3711654560046003,618.1750458620229,1560.175045862023,70.36043179994249,70.36043179994249,80,0.25
S001,C,"[2,2,2,0]",6,50.0,0.134,1.2803441007482654,0.9396995715430697,0.06593858870414462,0.023552066236553017,2.309534327232033,618.1750458620229,1494.175045862023,71.13082090959959,71.13082090959959,80,0.25
S001,C,"[2,2,2,1]",7,56.0,0.169,1.3725384561166583,0.9396995715430697,0.06923826787199173,0.023552066236553017,2.405028361768273,618.1750458620229,1560.175045862023,69.93714547789659,69.93714547789659,80,0.25
S001,C,"[2,2,2,2]",8,62.0,0.204,1.4853927827407958,0.9396995715430697,0.07253794703983883,0.023552066236553017,2.5211823675602574,618.1750458620229,1626.175045862023,68.48522040549679,68.48522040549679,80,0.25
S001,C,"[2,2,3,0]",7,58.0,0.162,1.4075798483690272,0.9396995715430697,0.07033816092794076,0.023552066236553017,2.441169647076591,618.1750458620229,1560.175045862023,69.48537941154261,69.48537941154261,80,0.25
S001,C,"[2,2,3,1]",8,64.0,0.197,1.528691887658852,0.9396995715430697,0.07363784009578787,0.023552066236553017,2.5655813655342627,618.1750458620229,1626.175045862023,67.93023293082172,67.93023293082172,80,0.25
S001,C,"[2,2,3,2]",9,70.0,0.232,1.680207418948378,0.9396995715430697,0.07693751926363497,0.023552066236553017,2.7203965759916358,618.1750458620229,1692.175045862023,65.99504280010456,65.99504280010456,80,0.25
S001,C,"[2,3,0,0]",5,48.0,0.105,1.253357748136343,0.9396995715430697,0.0648386956481956,0.023552066236553017,2.2814480815641613,618.1750458620229,1428.175045862023,71.481898980448,71.481898980448,80,0.25
S001,C,"[2,3,0,1]",6,54.0,0.14,1.3397754434089344,0.9396995715430697,0.0681383748160427,0.023552066236553017,2.3711654560046003,618.1750458620229,1494.175045862023,70.36043179994249,70.36043179994249,80,0.25
S001,C,"[2,3,0,2]",7,60.0,0.175,1.445115888682281,0.9396995715430697,0.07143805398388979,0.023552066236553017,2.479805580445794,618.1750458620229,1560.175045862023,69.00243024442759,69.00243024442759,80,0.25
S001,C,"[2,3,1,0]",6,56.0,0.133,1.3725384561166583,0.9396995715430697,0.06923826787199173,0.023552066236553017,2.405028361768273,618.1750458620229,1494.175045862023,69.93714547789659,69.93714547789659,80,0.25
S001,C,"[2,3,1,1]",7,62.0,0.168,1.4853927827407958,0.9396995715430697,0.07253794703983883,0.023552066236553017,2.5211823675602574,618.1750458620229,1560.175045862023,68.48522040549679,68.48522040549679,80,0.25
S001,C,"[2,3,1,2]",8,68.0,0.203,1.6256975270680067,0.9396995715430697,0.07583762620768594,0.023552066236553017,2.664786791055316,618.1750458620229,1626.175045862023,66.69016511180855,66.69016511180855,80,0.25
S001,C,"[2,3,2,0]",7,64.0,0.161,1.528691887658852,0.9396995715430697,0.07363784009578787,0.023552066236553017,2.5655813655342627,618.1750458620229,1560.175045862023,67.93023293082172,67.93023293082172,80,0.25
S001,C,"[2,3,2,1]",8,70.0,0.196,1.680207418948378,0.9396995715430697,0.07693751926363497,0.023552066236553017,2.7203965759916358,618.1750458620229,1626.175045862023,65.99504280010456,65.99504280010456,80,0.25
S001,C,"[2,3,2,2]",9,76.0,0.231,1.874099259375722,0.9396995715430697,0.08023719843148208,0.023552066236553017,2.917588095586827,618.1750458620229,1692.175045862023,63.53014880516466,63.53014880516466,80,0.25
S001,C,"[2,3,3,0]",8,72.0,0.189,1.7393679239488213,0.9396995715430697,0.07803741231958401,0.023552066236553017,2.780656974048028,618.1750458620229,1626.175045862023,65.24178782439964,65.24178782439964,80,0.25
S001,C,"[2,3,3,1]",9,78.0,0.224,1.9511870756376157,0.9396995715430697,0.08133709148743111,0.023552066236553017,2.9957758049046697,618.1750458620229,1692.175045862023,62.552802438691636,62.552802438691636,80,0.25
S001,C,"[2,4,0,0]",6,62.0,0.132,1.4853927827407958,0.9396995715430697,0.07253794703983883,0.023552066236553017,2.5211823675602574,618.1750458620229,1494.175045862023,68.48522040549679,68.48522040549679,80,0.25
S001,C,"[2,4,0,1]",7,68.0,0.167,1.6256975270680067,0.9396995715430697,0.07583762620768594,0.023552066236553017,2.664786791055316,618.1750458620229,1560.175045862023,66.69016511180855,66.69016511180855,80,0.25
S001,C,"[2,4,0,2]",8,74.0,0.202,1.8037673421470786,0.9396995715430697,0.07913730537553304,0.023552066236553017,2.8461562853022344,618.1750458620229,1626.175045862023,64.42304643372208,64.42304643372208,80,0.25
S001,C,"[2,4,1,0]",7,70.0,0.16,1.680207418948378,0.9396995715430697,0.07693751926363497,0.023552066236553017,2.7203965759916358,618.1750458620229,1560.175045862023,65.99504280010456,65.99504280010456,80,0.25
S001,C,"[2,4,1,1]",8,76.0,0.195,1.874099259375722,0.9396995715430697,0.08023719843148208,0.023552066236553017,2.917588095586827,618.1750458620229,1626.175045862023,63.53014880516466,63.53014880516466,80,0.25
S001,C,"[2,4,2,0]",8,78.0,0.188,1.9511870756376157,0.9396995715430697,0.08133709148743111,0.023552066236553017,2.9957758049046697,618.1750458620229,1626.175045862023,62.552802438691636,62.552802438691636,80,0.25
S001,C,"[2,5,0,0]",7,76.0,0.159,1.874099259375722,0.9396995715430697,0.08023719843148208,0.023552066236553017,2.917588095586827,618.1750458620229,1560.175045862023,63.53014880516466,63.53014880516466,80,0.25
S002,A,"[0,0,0,1]",1,6.0,0.035,1.3662024764939742,1.3340760865476993,0.052117968515146045,0.02369107226175732,2.776087603818577,1433.7752084462202,1943.7752084462202,38.30916435958718,38.30916435958718,25,0.06
S002,B,"[0,0,0,1]",1,6.0,0.035,1.1009945207283265,1.0587905448791264,0.04868915479704433,0.02199885281448894,2.2304730732189864,1186.7240813077576,1696.7240813077576,44.23817316952534,44.23817316952534,30,0.073
S002,C,"[0,0,0,1]",1,6.0,0.035,2.305975530428584,2.28047194281658,0.05204939224078401,0.023657227872811954,4.66215409335876,1231.8421660245544,1777.8421660245544,41.7230738330155,41.7230738330155,80,0.25
S002,A,"[0,0,1,0]",1,8.0,0.028,1.3841890843320495,1.3340760865476993,0.053489494002386735,0.02369107226175732,2.795445737143893,1433.7752084462202,1943.7752084462202,37.878983619024595,37.878983619024595,25,0.06
S002,B,"[0,0,1,0]",1,8.0,0.028,1.1251961194602582,1.0587905448791264,0.05006068028428502,0.02199885281448894,2.2560461974381583,1186.7240813077576,1696.7240813077576,43.598845064046046,43.598845064046046,30,0.073
S002,C,"[0,0,1,0]",1,8.0,0.028,2.319975674143774,2.28047194281658,0.0534209177280247,0.023657227872811954,4.67752576256119,1231.8421660245544,1777.8421660245544,41.53092796798512,41.53092796798512,80,0.25
S002,B,"[0,0,1,1]",2,14.0,0.063,1.2263405631898698,1.0587905448791264,0.054175256746007074,0.02199885281448894,2.361305217629492,1186.7240813077576,1756.7240813077576,40.9673695592627,40.9673695592627,30,0.073
S002,C,"[0,0,1,1]",2,14.0,0.063,2.3740561907610216,2.28047194281658,0.05753549418974676,0.023657227872811954,4.73572085564016,1231.8421660245544,1843.8421660245544,40.803489304498,40.803489304498,80,0.25
S002,A,"[0,0,2,0]",2,16.0,0.056,1.4862701498971693,1.3340760865476993,0.05897559595134948,0.02369107226175732,2.9030129046579756,1433.7752084462202,2003.7752084462202,35.488602118711654,35.488602118711654,25,0.06
S002,B,"[0,0,2,0]",2,16.0,0.056,1.2709426001642194,1.0587905448791264,0.05554678223324776,0.02199885281448894,2.407278780091082,1186.7240813077576,1756.7240813077576,39.818030497722944,39.818030497722944,30,0.073
S002,C,"[0,0,2,0]",2,16.0,0.056,2.3958600717232086,2.28047194281658,0.05890701967698744,0.023657227872811954,4.758896262089588,1231.8421660245544,1843.8421660245544,40.51379672388015,40.51379672388015,80,0.25
S002,C,"[0,0,2,1]",3,22.0,0.091,2.472464212425988,2.28047194281658,0.06302159613870949,0.023657227872811954,4.839614979254089,1231.8421660245544,1909.8421660245544,39.50481275932389,39.50481275932389,80,0.25
S002,A,"[0,1,0,0]",1,14.0,0.027,1.4561178768501284,1.3340760865476993,0.057604070464108786,0.02369107226175732,2.871489106123694,1433.7752084462202,1943.7752084462202,36.18913097502903,36.18913097502903,25,0.06
S002,B,"[0,1,0,0]",1,14.0,0.027,1.2263405631898698,1.0587905448791264,0.054175256746007074,0.02199885281448894,2.361305217629492,1186.7240813077576,1696.7240813077576,40.9673695592627,40.9673695592627,30,0.073
S002,C,"[0,1,0,0]",1,14.0,0.027,2.3740561907610216,2.28047194281658,0.05753549418974676,0.023657227872811954,4.73572085564016,1231.8421660245544,1777.8421660245544,40.803489304498,40.803489304498,80,0.25
S002,B,"[0,1,0,1]",2,20.0,0.062,1.3809436130169268,1.0587905448791264,0.05828983320772913,0.02199885281448894,2.5200228439182712,1186.7240813077576,1756.7240813077576,36.99942890204322,36.99942890204322,30,0.073
S002,C,"[0,1,0,1]",2,20.0,0.062,2.445042083019838,2.28047194281658,0.06165007065146881,0.023657227872811954,4.810821324360699,1231.8421660245544,1843.8421660245544,39.86473344549126,39.86473344549126,80,0.25
S002,A,"[0,1,1,0]",2,22.0,0.055,1.5978923183468074,1.3340760865476993,0.06309017241307154,0.02369107226175732,3.018749649569336,1433.7752084462202,2003.7752084462202,32.91667445401476,32.91667445401476,25,0.06
S002,B,"[0,1,1,0]",2,22.0,0.055,1.4486877740297799,1.0587905448791264,0.059661358694969815,0.02199885281448894,2.589138530418365,1186.7240813077576,1756.7240813077576,35.27153673954088,35.27153673954088,30,0.073
S002,C,"[0,1,1,0]",2,22.0,0.055,2.472464212425988,2.28047194281658,0.06302159613870949,0.023657227872811954,4.839614979254089,1231.8421660245544,1843.8421660245544,39.50481275932389,39.50481275932389,80,0.25
S002,C,"[0,1,1,1]",3,28.0,0.09,2.566640413414291,2.28047194281658,0.06713617260043156,0.023657227872811954,4.937905756704114,1231.8421660245544,1909.8421660245544,38.27617804119857,38.27617804119857,80,0.25
S002,C,"[0,1,2,0]",3,30.0,0.083,2.602245080539622,2.28047194281658,0.06850769808767224,0.023657227872811954,4.9748819493166865,1231.8421660245544,1909.8421660245544,37.81397563354142,37.81397563354142,80,0.25
S002,C,"[0,1,2,1]",4,36.0,0.118,2.7230976988084166,2.28047194281658,0.0726222745493943,0.023657227872811954,5.099849144047203,1231.8421660245544,1975.8421660245544,36.25188569940996,36.25188569940996,80,0.25
S002,B,"[0,2,0,0]",2,28.0,0.054,1.7256419471509046,1.0587905448791264,0.06377593515669187,0.02199885281448894,2.8702072800012113,1186.7240813077576,1756.7240813077576,28.24481799996972,28.24481799996972,30,0.073
S002,C,"[0,2,0,0]",2,28.0,0.054,2.566640413414291,2.28047194281658,0.06713617260043156,0.023657227872811954,4.937905756704114,1231.8421660245544,1843.8421660245544,38.27617804119857,38.27617804119857,80,0.25
S002,C,"[0,2,0,1]",3,34.0,0.089,2.680352183097749,2.28047194281658,0.07125074906215362,0.023657227872811954,5.055732102849294,1231.8421660245544,1909.8421660245544,36.80334871438382,36.80334871438382,80,0.25
S002,C,"[0,2,1,0]",3,36.0,0.082,2.7230976988084166,2.28047194281658,0.0726222745493943,0.023657227872811954,5.099849144047203,1231.8421660245544,1909.8421660245544,36.25188569940996,36.25188569940996,80,0.25
S002,C,"[0,2,1,1]",4,42.0,0.117,2.867905036748633,2.28047194281658,0.07673685101111637,0.023657227872811954,5.248771058449141,1231.8421660245544,1975.8421660245544,34.390361769385734,34.390361769385734,80,0.25
S002,C,"[0,2,2,0]",4,44.0,0.11,2.922309131762219,2.28047194281658,0.07810837649835704,0.023657227872811954,5.3045466789499685,1231.8421660245544,1975.8421660245544,33.69316651312539,33.69316651312539,80,0.25
S002,C,"[0,2,2,1]",5,50.0,0.145,3.1071513570157245,2.28047194281658,0.08222295296007909,0.023657227872811954,5.493503480665195,1231.8421660245544,2041.8421660245544,31.33120649168506,31.33120649168506,80,0.25
S002,C,"[0,3,0,0]",3,42.0,0.081,2.867905036748633,2.28047194281658,0.07673685101111637,0.023657227872811954,5.248771058449141,1231.8421660245544,1909.8421660245544,34.390361769385734,34.390361769385734,80,0.25
S002,C,"[0,3,0,1]",4,48.0,0.116,3.0416606173856238,2.28047194281658,0.08085142747283841,0.023657227872811954,5.426641215547854,1231.8421660245544,1975.8421660245544,32.16698480565182,32.16698480565182,80,0.25
S002,C,"[0,3,1,0]",4,50.0,0.109,3.1071513570157245,2.28047194281658,0.08222295296007909,0.023657227872811954,5.493503480665195,1231.8421660245544,1975.8421660245544,31.33120649168506,31.33120649168506,80,0.25
S002,C,"[0,3,1,1]",5,56.0,0.144,3.330889503834752,2.28047194281658,0.08633752942180115,0.023657227872811954,5.721356203945945,1231.8421660245544,2041.8421660245544,28.48304745067569,28.48304745067569,80,0.25
S002,C,"[0,3,2,0]",5,58.0,0.137,3.4159282910053546,2.28047194281658,0.08770905490904184,0.023657227872811954,5.807766516603789,1231.8421660245544,2041.8421660245544,27.402918542452635,27.402918542452635,80,0.25
S002,C,"[0,3,2,1]",6,64.0,0.172,3.7098441508202233,2.28047194281658,0.0918236313707639,0.023657227872811954,6.10579695288038,1231.8421660245544,2107.8421660245544,23.677538088995252,23.677538088995252,80,0.25
S002,C,"[0,4,0,0]",4,56.0,0.108,3.330889503834752,2.28047194281658,0.08633752942180115,0.023657227872811954,5.721356203945945,1231.8421660245544,1975.8421660245544,28.48304745067569,28.48304745067569,80,0.25
S002,C,"[0,4,0,1]",5,62.0,0.143,3.6047654672654836,2.28047194281658,0.09045210588352322,0.023657227872811954,5.999346743838399,1231.8421660245544,2041.8421660245544,25.008165702020012,25.008165702020012,80,0.25
S002,C,"[0,4,1,0]",5,64.0,0.136,3.7098441508202233,2.28047194281658,0.0918236313707639,0.023657227872811954,6.10579695288038,1231.8421660245544,2041.8421660245544,23.677538088995252,23.677538088995252,80,0.25
S002,C,"[0,4,1,1]",6,70.0,0.171,4.077543496941373,2.28047194281658,0.09593820783248595,0.023657227872811954,6.477610875463251,1231.8421660245544,2107.8421660245544,19.029864056709368,19.029864056709368,80,0.25
S002,C,"[0,4,2,0]",6,72.0,0.164,4.221114778510471,2.28047194281658,0.09730973331972664,0.023657227872811954,6.62255368251959,1231.8421660245544,2107.8421660245544,17.218078968505125,17.218078968505125,80,0.25
S002,C,"[0,4,2,1]",7,78.0,0.199,4.735159529626297,2.28047194281658,0.10142430978144869,0.023657227872811954,7.140713010097138,1231.8421660245544,2173.8421660245544,10.741087373785774,10.741087373785774,80,0.25
S002,A,"[1,0,0,0]",1,3.0,0.012,1.3452603712472635,1.3340760865476993,0.05006068028428502,0.02369107226175732,2.7530882103410055,1433.7752084462202,1943.7752084462202,38.820261992422104,38.820261992422104,25,0.06
S002,B,"[1,0,0,0]",1,3.0,0.012,1.0733370727954037,1.0587905448791264,0.04663186656618331,0.02199885281448894,2.200758337055202,1186.7240813077576,1696.7240813077576,44.98104157361995,44.98104157361995,30,0.073
S002,C,"[1,0,0,0]",1,3.0,0.012,2.2894241029070734,2.28047194281658,0.04999210400992299,0.023657227872811954,4.643545377606388,1231.8421660245544,1777.8421660245544,41.955682779920146,41.955682779920146,80,0.25
S002,A,"[1,0,0,1]",2,9.0,0.047,1.3943102911242675,1.3340760865476993,0.054175256746007074,0.02369107226175732,2.8062527066797314,1433.7752084462202,2003.7752084462202,37.638828740450414,37.638828740450414,25,0.06
S002,B,"[1,0,0,1]",2,9.0,0.047,1.1390006466605642,1.0587905448791264,0.05074644302790536,0.02199885281448894,2.2705364873820844,1186.7240813077576,1756.7240813077576,43.23658781544789,43.23658781544789,30,0.073
S002,C,"[1,0,0,1]",2,9.0,0.047,2.3277678029694147,2.28047194281658,0.05410668047164505,0.023657227872811954,4.6860036541304515,1231.8421660245544,1843.8421660245544,41.424954323369356,41.424954323369356,80,0.25
S002,A,"[1,0,1,0]",2,11.0,0.04,1.4167770408126965,1.3340760865476993,0.05554678223324776,0.02369107226175732,2.8300909818554008,1433.7752084462202,2003.7752084462202,37.109089292102205,37.109089292102205,25,0.06
S002,B,"[1,0,1,0]",2,11.0,0.04,1.1701343584560777,1.0587905448791264,0.052117968515146045,0.02199885281448894,2.3030417246648387,1186.7240813077576,1756.7240813077576,42.423956883379034,42.423956883379034,30,0.073
S002,C,"[1,0,1,0]",2,11.0,0.04,2.3448478562070987,2.28047194281658,0.055478205958885723,0.023657227872811954,4.704455232855376,1231.8421660245544,1843.8421660245544,41.1943095893078,41.1943095893078,80,0.25
S002,C,"[1,0,1,1]",3,17.0,0.075,2.4074566941870974,2.28047194281658,0.05959278242060779,0.023657227872811954,4.771178647297098,1231.8421660245544,1909.8421660245544,40.36026690878628,40.36026690878628,80,0.25
